Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres
24,3.5,12204,6.8,3,0,0,1,Photo
11,3.8,5,1.1,17,0,0,1,RoleP
6,3.8,9,780,8,1,0.99,1,Comms
6,4.3,12,3.7,8,1,1.49,1,Comms
6,4.6,265,2.6,6,1,2.99,1,Comms
18,4.5,2,7.8,8,0,0,4,Lifestyle
6,4.8,341,9.6,12,1,0.99,1,Comms
11,5.0,12,2.4,8,1,1.99,1,Edu
29,3.0,1,55,8,0,0,1,Tools
11,5.0,1,3.7,5,1,1.49,1,Edu
11,4.4,12639,96,18,0,0,4,Entmt
6,4.6,94,1.1,2,1,2.49,1,Comms
6,3.9,1436,20,9,0,0,1,Comms
3,3.3,15,12,2,0,0,1,Books
4,3.0,4,498,2,0,0,1,Biz
11,4.2,6784,13,18,0,0,1,Entmt
11,4.2,268,4.2,15,0,0,1,Edu
21,4.2,1137,11,15,0,0,1,Books
6,4.0,27,600,12,0,0,1,Comms
11,3.2,3069,18,18,0,0,4,Entmt
29,4.6,79,3.0,2,0,0,1,Tools
11,3.2,20843,14,3,0,0,4,Entmt
11,4.1,137674,72,13,0,0,4,RoleP
4,4.4,48,54,12,0,0,1,Biz
11,4.0,1419,12,9,0,0,1,Casual
11,4.2,18,37,2,0,0,1,Entmt
11,4.1,62,6.5,6,0,0,1,Entmt
11,4.3,49,6.6,6,0,0,1,Entmt
30,3.3,4069,50,3,0,0,1,Travel
29,4.7,175,4.3,6,0,0,1,Tools
11,4.4,63,7.6,6,0,0,1,Entmt
11,3.1,47,5.5,6,0,0,1,Entmt
11,3.1,19,94,2,0,0,1,Casual
31,3.3,439,35,15,0,0,1,Vid
4,3.9,10,55,17,0,0,1,Biz
11,3.4,12,11,2,0,0,1,Casual
11,3.9,13,12,2,0,0,1,Casual
4,4.4,21,21,2,0,0,1,Biz
11,3.9,11,27,17,1,4.99,1,Edu
28,3.7,818,5.3,9,0,0,1,Sports
11,4.5,4,30,17,0,0,1,Casual
23,4.7,42,10,12,0,0,1,Personal
18,4.6,147,9.8,6,0,0,1,Lifestyle
18,5.0,103,3.8,12,0,0,1,Lifestyle
11,3.0,2,33,8,0,0,1,Entmt
6,3.9,517,35,6,0,0,1,Comms
23,5.0,3,3.4,14,0,0,1,Personal
29,3.9,12,2.5,17,0,0,1,Tools
11,3.8,19,12,2,0,0,1,Entmt
29,3.6,6060,592,18,0,0,1,Tools
28,3.9,654,50,6,1,4.99,1,Sports
11,3.8,316,19,9,0,0,1,Entmt
11,4.8,171,1.0,2,1,10.00,1,Edu
14,4.0,387,1.1,15,0,0,1,Card
14,4.7,16851,81,9,1,1.99,2,Music
11,4.8,17,15,8,0,0,1,Edu
12,4.7,439,13,12,0,0,1,Finance
14,4.7,541732,20,13,0,0,1,Music
21,4.5,27,7.1,17,0,0,1,Books
18,4.0,47,4.5,2,0,0,1,Lifestyle
12,3.2,191,10,6,0,0,1,Finance
12,4.7,39,20,2,0,0,1,Finance
6,4.5,4,8.1,8,0,0,1,Comms
11,4.5,93,1.6,15,0,0,1,Entmt
20,4.9,57,6.1,2,0,0,1,Med
26,4.2,182,4.9,12,0,0,1,Shopping
20,5.0,2,20,8,0,0,2,Med
18,5.0,2,9.3,8,0,0,1,Lifestyle
14,4.2,47340,61,3,0,0,4,Card
26,4.7,3,5.8,17,0,0,1,Shopping
11,4.5,10159,6.4,3,0,0,1,Edu
12,3.8,57,4.0,12,0,0,1,Finance
11,4.5,85015,46,3,0,0,2,Strategy
11,4.3,2250,30,9,0,0,1,Edu
19,3.9,112,1.4,6,0,0,1,MapsNav
27,4.2,226,15,6,0,0,2,Social
26,4.5,214,1.8,6,0,0,1,Shopping
11,4.1,11179,19,3,0,0,4,RoleP
12,4.1,1514,12,9,0,0,1,Finance
30,4.6,470,21,6,0,0,1,Travel
13,3.3,60,25,6,0,0,1,FD
18,4.5,11,3.4,2,0,0,1,Lifestyle
29,2.2,876,8.7,3,0,0,1,Tools
16,4.4,137,19,6,0,0,1,House
26,3.9,117,9.8,6,0,0,1,Shopping
26,4.5,32014,18,18,0,0,1,Shopping
18,2.8,1189,18,9,0,0,1,Lifestyle
11,3.3,2802,15,9,0,0,4,Entmt
19,4.5,56409,43,3,0,0,1,MapsNav
31,3.1,167,2.0,2,1,0.99,1,Vid
27,3.2,398,2.2,15,0,0,3,Social
18,4.4,1740,4.4,15,0,0,4,Lifestyle
16,4.1,1372,5.4,15,0,0,1,House
3,5.0,2,1.4,11,0,0,1,Books
29,3.8,131,3.3,2,1,5.99,1,Tools
29,4.3,87,7.3,6,0,0,1,Tools
32,4.6,3963,23,9,0,0,1,Weather
24,4.9,7,2.2,8,0,0,1,Photo
29,5.0,2,3.5,5,0,0,1,Tools
19,2.9,30,4.8,12,0,0,1,MapsNav
11,4.4,14,7.3,17,0,0,1,Entmt
15,4.4,15753,13,9,1,3.49,1,Health
28,4.6,1641,6.2,6,0,0,1,Sports
29,4.5,4228,656,18,0,0,1,Tools
32,4.0,9307,5.0,3,0,0,1,Weather
28,3.5,1151,8.3,6,0,0,1,Sports
14,4.8,528550,73,7,0,0,4,Arcade
11,3.5,35337,7.4,13,0,0,4,Entmt
24,4.7,142758,22,7,0,0,1,Photo
29,4.6,2674051,26,16,0,0,1,Tools
11,4.4,766,14,6,1,2.99,1,Edu
29,4.3,122010,7.3,13,0,0,1,Tools
29,4.7,136540,3.1,3,0,0,1,Tools
29,4.4,134412,11,13,0,0,1,Tools
11,3.5,38824,12,3,0,0,3,Entmt
11,4.6,171017,13,7,0,0,4,Entmt
28,3.9,6289,33,3,0,0,1,Sports
14,4.6,260527,49,7,0,0,1,Arcade
11,4.2,419375,31,7,0,0,2,Casual
14,4.6,2464,34,15,0,0,1,Trivia
11,4.0,93898,44,7,0,0,1,Casual
23,4.2,42190,11,13,0,0,4,Personal
11,3.8,52,55,6,1,2.99,1,Edu
11,4.3,528917,59,7,0,0,1,Edu
14,4.5,462614,60,7,0,0,1,Arcade
14,4.1,39895,25,13,0,0,3,Adventure
14,4.2,794058,56,7,0,0,1,Music
19,4.0,119685,20,7,0,0,1,MapsNav
29,3.6,301,2.3,15,0,0,1,Tools
29,3.3,236,221,15,0,0,1,Tools
29,4.7,88993,1.5,7,0,0,1,Tools
14,4.6,338742,48,13,0,0,4,Action
17,4.5,23,31,12,0,0,1,LibDemo
19,3.9,4569,7.5,18,0,0,1,MapsNav
29,4.3,31,228,12,0,0,1,Tools
29,3.9,203,2.3,6,0,0,1,Tools
29,4.3,824,2.8,6,0,0,1,Tools
25,3.1,19,4.5,17,1,8.99,1,Prdt
29,4.4,9,33,14,1,2.99,1,Tools
11,3.7,6514,72,18,0,0,1,Simul
11,4.6,37,3.3,2,0,0,1,Edu
29,4.6,154,6.6,6,0,0,1,Tools
29,2.7,7,5.2,17,0,0,1,Tools
3,4.1,70,3.5,17,1,0.99,1,Books
3,4.2,459,11,6,0,0,1,Books
19,1.9,179,10,6,0,0,1,MapsNav
4,4.6,17,9.4,2,0,0,1,Biz
3,4.4,121,8.7,6,0,0,1,Books
4,4.2,100,6.3,6,0,0,1,Biz
29,3.9,64,4.1,12,0,0,1,Tools
27,2.4,37,37,12,0,0,4,Social
18,5.0,5,3.2,8,0,0,1,Lifestyle
29,3.9,21,11,6,0,0,1,Tools
19,3.7,78,3.0,6,0,0,1,MapsNav
4,5.0,5,14,8,0,0,1,Biz
11,4.0,3323,47,9,0,0,1,Simul
24,3.0,1,2.5,5,1,3.49,1,Photo
29,4.1,29,2.3,12,0,0,1,Tools
11,4.8,21,49,2,0,0,1,RoleP
14,4.5,33,44,2,0,0,2,Action
29,3.5,13,3.0,2,0,0,1,Tools
29,4.5,954,7.6,6,0,0,4,Tools
11,4.5,355613,59,7,0,0,4,RoleP
14,4.3,504765,36,13,0,0,4,Action
14,4.4,2440877,32,7,0,0,4,Action
11,4.4,6715,9.5,18,0,0,3,Entmt
11,4.3,43090,95,13,0,0,1,Action
11,4.2,2557,5.8,15,1,4.99,2,Adventure
14,4.5,937,35,6,0,0,1,Trivia
11,4.3,139545,63,7,0,0,1,Racing
14,4.3,22333,9.7,3,0,0,2,Action
23,4.2,249,91,6,0,0,1,Personal
27,4.9,117,63,2,0,0,4,Social
14,1.4,33,3.1,2,0,0,1,Trivia
11,4.0,16190,88,3,0,0,1,Action
5,5.0,34,12,12,0,0,1,Comics
14,4.3,2468915,92,16,0,0,4,Action
14,4.3,11,23,17,0,0,1,Trivia
3,3.8,38,7.2,12,0,0,1,Books
29,4.1,1186,6.4,15,0,0,5,Tools
3,4.2,20,3.4,2,0,0,1,Books
11,4.3,166312,91,13,0,0,4,RoleP
29,4.1,46,6.1,2,0,0,1,Tools
11,4.3,128,22,6,0,0,1,Puzzle
19,3.6,258,6.9,15,0,0,1,MapsNav
14,4.3,264755,91,7,0,0,4,Action
11,4.6,2354042,72,16,0,0,2,RoleP
30,4.4,6895,10,18,0,0,1,Travel
11,5.0,22,2.2,8,0,0,3,Entmt
11,4.4,160,8.5,12,0,0,1,Entmt
21,4.5,1440,12,9,0,0,1,Books
11,4.7,78,11,12,0,0,1,Edu
24,5.0,3,16,17,0,0,1,Photo
19,3.4,59,1.3,6,0,0,1,MapsNav
30,3.1,16,18,12,0,0,1,Travel
30,4.5,339,10,12,1,2.99,1,Travel
18,5.0,1,1.2,5,1,3.04,1,Lifestyle
21,4.3,80,8.7,12,0,0,2,Books
1,4.4,186648,42,7,0,0,1,AutoV
32,4.2,189310,38,7,0,0,1,Weather
6,4.0,74497,5.3,13,0,0,1,Comms
19,4.1,54034,5.8,13,0,0,4,MapsNav
14,3.8,47386,96,3,0,0,1,Racing
11,4.3,267787,21,7,0,0,1,Edu
29,4.1,498894,10,16,0,0,1,Tools
11,4.3,9149,80,3,0,0,1,Simul
29,4.3,191621,6.1,7,0,0,1,Tools
14,4.2,32849,1.5,3,0,0,1,Word
24,4.3,251686,31,7,0,0,1,Photo
11,4.4,252006,26,13,0,0,1,Simul
6,4.4,483782,20,7,0,0,1,Comms
23,3.9,28694,2.9,3,0,0,1,Personal
14,4.3,234589,38,16,0,0,1,Racing
11,3.5,113183,36,13,0,0,1,Puzzle
14,4.2,951435,14,16,0,0,1,Racing
29,4.1,45610,176,7,0,0,1,Tools
14,4.1,257531,44,7,0,0,2,Racing
11,4.7,198480,82,13,0,0,1,Simul
14,4.5,375996,3.3,7,0,0,1,Board
14,3.3,152102,18,7,0,0,4,Trivia
11,4.2,17108,8.3,9,0,0,1,Strategy
11,4.6,1764,8.3,6,1,3.99,2,Strategy
4,4.3,24,8.0,2,0,0,1,Biz
24,4.3,194,1.5,6,0,0,1,Photo
28,4.0,1,3.6,8,0,0,1,Sports
29,4.7,3408,15,15,0,0,1,Tools
18,5.0,8,6.7,2,0,0,1,Lifestyle
22,5.0,1,27,5,0,0,1,Parenting
25,4.9,17,76,8,0,0,1,Prdt
19,4.3,11100,15,18,0,0,1,MapsNav
27,4.0,479939,15,7,0,0,3,Social
29,4.5,2,3.3,8,1,3.99,1,Tools
29,4.1,1648,36,18,0,0,1,Tools
3,4.3,18,5.7,2,0,0,1,Books
26,3.7,668,1.1,9,0,0,1,Shopping
26,4.2,470,4.1,6,1,2.99,1,Shopping
26,3.6,38,1.1,6,0,0,1,Shopping
4,3.6,5,6.8,14,1,8.99,1,Biz
29,2.1,14,28,2,0,0,1,Tools
26,4.7,10318,32,3,0,0,1,Shopping
31,3.2,39,12,6,0,0,1,Vid
29,3.0,19,22,2,1,4.99,1,Tools
14,4.3,59,1.4,2,0,0,1,Board
26,3.0,4,1.2,2,0,0,1,Shopping
11,4.3,10,20,8,1,12.99,1,Simul
11,3.9,53301,7.6,7,0,0,1,Entmt
31,3.3,12,2.9,17,0,0,1,Vid
31,4.0,486,2.5,6,0,0,1,Vid
4,3.7,3,11,5,1,2.49,1,Biz
29,2.8,27,34,2,0,0,1,Tools
14,4.4,10786,21,3,0,0,1,Arcade
29,5.0,1,4.5,17,0,0,1,Tools
30,3.9,58,22,6,0,0,1,Travel
25,4.2,43,34,2,0,0,1,Prdt
15,4.8,6,14,8,0,0,1,Health
26,4.0,7006,12,18,0,0,1,Shopping
26,3.0,2,1.3,8,0,0,1,Shopping
25,4.5,8,3.1,8,0,0,1,Prdt
30,2.6,122,11,6,0,0,1,Travel
12,5.0,4,5.9,8,0,0,1,Finance
26,5.0,1,1.1,5,0,0,1,Shopping
29,4.1,543,26,6,0,0,1,Tools
21,4.5,53,5.9,6,0,0,4,Books
21,5.0,3,5.7,8,0,0,1,Books
26,4.5,104068,37,13,0,0,4,Shopping
14,4.4,3941129,77,16,0,0,4,Action
14,4.3,314774,43,13,0,0,4,Action
14,4.2,1878,20,9,0,0,4,Casino
11,3.0,4,8.0,2,0,0,1,Entmt
11,4.1,78142,17,13,0,0,1,Strategy
14,4.2,326042,10,7,0,0,4,Action
11,4.2,35172,34,3,0,0,4,Strategy
11,4.0,28633,81,3,0,0,2,RoleP
11,4.1,3527,35,9,0,0,4,Strategy
14,3.6,151,100,6,0,0,1,Racing
11,4.3,1130,48,15,0,0,4,Simul
11,5.0,1,59,8,0,0,1,Entmt
27,3.9,6450,14,18,0,0,3,Social
11,4.1,29387,16,3,0,0,1,Strategy
11,3.8,168,24,6,0,0,1,Strategy
18,5.0,6,2.3,2,0,0,1,Lifestyle
14,3.7,38767,4.1,13,0,0,2,Action
11,4.3,5623,28,9,0,0,2,RoleP
11,4.2,10440,27,18,0,0,4,RoleP
11,4.3,157997,27,7,0,0,1,Simul
21,2.5,81,6.7,6,0,0,3,Books
28,4.3,83545,23,13,0,0,1,Sports
28,4.3,34062,85,3,0,0,1,Sports
11,4.2,1484,41,9,0,0,1,Strategy
14,4.6,152395,14,7,0,0,2,Action
11,4.0,3715,94,9,0,0,1,RoleP
11,2.9,975,45,9,0,0,1,Simul
14,4.5,396090,26,7,0,0,4,Casino
11,4.7,417197,99,7,0,0,2,RoleP
23,3.8,23,5.9,2,0,0,1,Personal
14,4.7,466495,52,7,0,0,4,Card
14,3.9,41683,63,3,0,0,1,Arcade
11,4.5,96658,26,3,0,0,2,RoleP
27,4.5,412888,35,7,0,0,1,Social
27,4.3,231446,5.4,7,0,0,1,Social
11,4.4,303394,53,7,0,0,3,Entmt
15,4.8,39068,4.0,18,0,0,1,Health
28,4.2,3909032,51,10,0,0,1,Sports
24,4.1,211620,20,7,0,0,1,Photo
14,4.5,6026,39,9,0,0,4,Action
24,4.5,41331,5.0,13,0,0,1,Photo
24,4.6,28107,5.7,18,1,2.99,1,Photo
6,4.4,552635,29,7,0,0,1,Comms
11,4.1,217736,87,7,0,0,1,Casual
29,4.3,1648515,7.1,10,0,0,1,Tools
14,4.7,55952,61,3,0,0,2,Arcade
26,4.2,609186,30,7,0,0,1,Shopping
14,4.3,771001,52,16,0,0,2,Action
14,4.5,617732,44,7,0,0,2,Action
31,4.8,332623,4.6,7,0,0,1,Vid
14,4.5,371318,90,7,0,0,2,Arcade
31,4.7,696665,91,7,0,0,1,Vid
11,4.4,860078,30,7,0,0,1,Simul
11,4.1,5997,20,3,0,0,1,Simul
11,4.3,796,28,9,0,0,1,Entmt
29,4.2,2013,16,9,0,0,1,Tools
29,4.2,2925,16,9,0,0,1,Tools
11,3.6,21095,7.9,3,0,0,1,Entmt
11,2.8,21,57,2,0,0,1,Edu
11,3.9,30,16,2,0,0,1,Edu
11,3.8,10,25,2,0,0,1,Edu
14,4.4,1628,34,15,0,0,1,Trivia
11,3.7,42,29,2,0,0,1,Books
3,2.7,68,87,12,0,0,1,Books
14,3.8,66,38,6,0,0,1,Arcade
11,3.2,429,18,6,0,0,1,Edu
28,3.9,255,19,9,0,0,1,Sports
30,2.3,9,70,2,0,0,1,Travel
28,4.1,556,3.3,6,0,0,1,Sports
28,4.3,1387,14,15,0,0,1,Sports
11,3.1,192,66,6,0,0,1,Edu
28,4.6,315,4.3,2,1,2.99,1,Sports
11,4.1,681,48,9,0,0,1,Edu
4,4.4,9,31,17,0,0,1,Biz
25,3.2,6752,3.3,3,0,0,1,Prdt
11,4.5,663,25,15,0,0,1,Edu
27,3.7,2111,11,9,0,0,3,Social
11,4.4,708,33,15,0,0,1,Edu
18,4.5,532,6.4,6,0,0,1,Lifestyle
11,5.0,2,3.9,8,0,0,1,Entmt
11,4.8,5,1.5,5,0,0,1,Edu
11,4.6,124,23,6,0,0,1,Edu
6,4.0,1,2.4,5,0,0,1,Comms
11,4.1,19388,35,3,0,0,1,Entmt
19,4.1,204,11,6,0,0,1,MapsNav
27,4.8,65,7.1,17,0,0,4,Social
27,4.3,3,5.3,8,0,0,4,Social
12,2.8,851,30,9,0,0,1,Finance
29,4.7,6505,2.0,15,1,2.99,1,Tools
29,4.2,91186,6.3,13,0,0,1,Tools
29,3.8,120494,2.3,7,0,0,1,Tools
25,3.8,637,7.2,9,0,0,1,Prdt
29,3.8,79132,2.2,7,0,0,1,Tools
11,4.0,39682,6.2,3,0,0,1,Entmt
29,4.0,18478,1.7,3,0,0,1,Tools
11,4.6,12,10,2,0,0,3,Entmt
29,4.0,32879,3.2,13,0,0,1,Tools
12,4.3,85,30,6,0,0,1,Finance
11,4.3,23,11,12,0,0,1,Entmt
29,3.9,34612,2.4,13,0,0,1,Tools
25,5.0,2,1.7,5,1,0.99,1,Prdt
29,4.0,593,3.3,9,0,0,1,Tools
31,4.1,253207,13,7,0,0,1,Vid
29,3.9,23348,3.2,13,0,0,1,Tools
25,4.2,133,7.9,6,0,0,1,Prdt
24,4.3,46242,5.2,3,0,0,1,Photo
27,4.5,40467,22,3,0,0,1,Social
29,4.4,16192,1.6,3,0,0,1,Tools
29,4.1,802,9.4,15,0,0,1,Tools
31,4.2,58981,5.4,7,0,0,1,Vid
28,4.5,177,1.1,6,0,0,1,Sports
31,4.6,148715,3.3,7,0,0,1,Vid
31,4.1,24565,5.5,3,0,0,1,Vid
25,3.9,1322,4.2,9,0,0,1,Prdt
29,4.7,59632,10,3,0,0,1,Tools
29,3.9,8780,5.0,3,0,0,1,Tools
31,4.3,38607,2.9,3,0,0,1,Vid
27,2.9,90,30,6,0,0,3,Social
3,4.4,283,5.4,6,0,0,2,Books
27,3.7,55,3.7,12,0,0,4,Social
6,4.4,25,2.9,12,0,0,1,Comms
11,4.1,942,3.0,9,0,0,1,RoleP
29,2.8,11,11,2,0,0,1,Tools
20,4.9,18,3.0,2,0,0,1,Med
27,3.4,44,6.3,2,0,0,4,Social
29,2.8,54,20,12,0,0,1,Tools
14,2.5,450,97,6,0,0,1,Card
23,4.7,51,259,2,0,0,1,Personal
3,3.1,50,4.9,2,1,1.99,1,Books
29,3.2,11,36,2,0,0,1,Tools
19,4.3,15,164,12,0,0,1,MapsNav
29,3.9,27,3.0,2,0,0,1,Tools
29,3.6,7,16,2,0,0,1,Tools
27,3.2,6,458,8,0,0,1,Social
6,3.5,11,5.2,2,0,0,1,Comms
28,3.3,64,5.7,12,0,0,1,Sports
20,2.4,32,8.5,12,0,0,1,Med
27,4.4,5985,5.9,18,0,0,1,Social
11,2.8,5,629,14,1,0.99,1,RoleP
11,5.0,3,1.7,17,0,0,1,Edu
28,4.4,426,21,12,1,1.99,1,Sports
11,5.0,3,4.0,8,0,0,1,Edu
21,3.3,78,17,6,0,0,1,Books
21,2.9,61,4.1,6,0,0,1,Books
21,4.1,56,28,2,0,0,2,Books
21,4.6,18,1.8,8,0,0,1,Books
21,2.2,160,32,15,0,0,2,Books
23,4.3,505,288,6,1,1.99,1,Personal
27,5.0,20,4.2,5,0,0,4,Social
21,2.5,2055,17,9,0,0,1,Books
21,3.0,29,37,12,0,0,2,Books
21,3.7,794,15,9,0,0,1,Books
11,5.0,1,3.8,5,0,0,1,Edu
12,5.0,12,775,8,0,0,1,Finance
11,4.1,89,33,12,1,4.49,1,Edu
21,4.1,905,4.0,15,0,0,1,Books
11,4.6,11872,62,9,0,0,4,RoleP
11,4.5,364013,27,3,0,0,2,RoleP
11,3.3,707,15,9,0,0,1,Entmt
14,4.4,13079,30,18,0,0,2,Adventure
23,4.7,4856,18,15,1,2.49,1,Personal
11,4.7,2910,5.3,15,0,0,1,Entmt
11,4.0,3745,31,3,0,0,1,Edu
14,4.5,2032,50,15,0,0,4,Card
25,4.3,596,22,15,0,0,1,Prdt
11,4.6,166,2.6,6,0,0,1,Entmt
11,4.7,456474,86,13,0,0,4,RoleP
14,4.4,267395,71,13,0,0,2,Action
11,4.0,45359,32,3,0,0,2,RoleP
25,4.2,25427,9.2,3,0,0,1,Prdt
25,4.1,14432,16,3,0,0,1,Prdt
25,4.3,226295,4.2,7,0,0,1,Prdt
25,4.7,253155,3.5,13,0,0,1,Prdt
25,4.3,549900,60,7,0,0,1,Prdt
11,3.1,1073,5.9,9,0,0,1,Strategy
14,4.0,154108,78,13,0,0,1,Racing
25,4.5,155998,12,7,0,0,1,Prdt
25,4.4,72161,4.9,3,0,0,1,Prdt
3,4.4,43088,3.0,3,0,0,4,Books
25,4.6,6320,6.3,9,0,0,1,Prdt
25,4.6,14089,8.4,18,0,0,1,Prdt
25,4.3,26452,4.0,3,0,0,1,Prdt
25,4.3,6120,1.9,9,0,0,1,Prdt
25,3.9,7801,201,3,0,0,1,Prdt
25,4.5,57449,5.0,3,0,0,1,Prdt
25,4.7,7566,4.0,18,0,0,1,Prdt
25,4.3,4649,30,9,0,0,1,Prdt
18,4.6,10484,9.0,3,0,0,1,Lifestyle
25,4.2,2537,8.5,18,0,0,1,Prdt
25,4.2,86172,13,3,0,0,1,Prdt
25,4.1,661,3.4,9,0,0,1,Prdt
25,4.6,7969,20,9,0,0,1,Prdt
25,4.4,688,4.4,15,0,0,1,Prdt
11,3.7,56664,8.3,3,0,0,1,Casual
20,4.4,2295,19,9,0,0,1,Med
14,3.9,1290,6.4,9,0,0,1,Word
29,4.3,15618,2.4,3,0,0,1,Tools
25,4.3,11402,5.3,3,0,0,1,Prdt
11,4.5,1007,5.2,9,0,0,1,Entmt
14,4.5,401648,70,7,0,0,1,Action
14,4.5,8193,41,18,0,0,1,Arcade
28,4.5,97,1.9,6,0,0,1,Sports
14,4.7,1115,39,9,0,0,1,Arcade
11,4.3,1853,5.8,18,0,0,1,Entmt
23,4.4,1623,11,3,0,0,3,Personal
27,4.5,787,6.9,9,0,0,1,Social
24,4.3,18,15,12,0,0,4,Photo
11,4.3,1922,4.7,18,0,0,1,Entmt
0,4.2,175,8.2,15,0,0,1,AD
24,4.2,784,18,9,0,0,1,Photo
29,4.3,1283,4.4,9,0,0,1,Tools
24,4.2,67,15,6,0,0,1,Photo
23,4.7,10786,9.4,18,0,0,3,Personal
11,4.1,623,3.0,9,0,0,1,Entmt
27,4.3,39,12,12,0,0,1,Social
23,4.1,293,3.4,9,0,0,1,Personal
24,3.8,4813,5.1,9,0,0,1,Photo
24,4.5,12,2.0,2,0,0,4,Photo
11,4.1,3003,3.2,3,0,0,1,Entmt
27,4.3,48,11,12,0,0,1,Social
24,4.5,16,14,2,0,0,4,Photo
24,4.1,88,7.7,6,0,0,1,Photo
23,4.4,49,12,6,0,0,4,Personal
11,4.3,694,3.8,9,0,0,1,Entmt
11,4.4,634,8.1,9,0,0,4,Entmt
11,4.3,131,5.4,15,0,0,1,Entmt
27,4.1,56,10,12,0,0,1,Social
24,4.6,666,8.7,9,0,0,1,Photo
18,4.7,25,3.8,6,0,0,4,Lifestyle
27,4.2,93,5.6,6,0,0,4,Social
18,3.7,121,3.8,6,0,0,3,Lifestyle
27,4.7,38,4.1,12,0,0,1,Social
27,4.4,39,11,12,0,0,1,Social
11,4.7,19,5.7,2,0,0,1,Entmt
11,4.2,91,3.8,6,0,0,1,Entmt
27,4.6,12111,9.1,18,0,0,1,Social
11,4.5,132,2.5,12,0,0,1,Entmt
11,4.8,38,6.7,2,0,0,1,Entmt
24,3.7,42,11,12,0,0,1,Photo
0,4.3,132,7.7,6,0,0,1,AD
24,4.2,302,7.0,15,0,0,1,Photo
13,3.6,742,43,9,0,0,1,FD
13,4.1,336,13,9,0,0,1,FD
4,2.3,41,20,6,0,0,1,Biz
14,4.3,8432,59,18,0,0,2,Adventure
13,4.6,42,3.9,8,0,0,4,FD
11,4.5,7812,27,15,1,19.99,2,RoleP
4,4.0,3,16,2,0,0,1,Biz
11,4.2,1661,63,6,1,9.99,1,RoleP
24,4.6,617,12,6,1,1.99,1,Photo
11,4.2,9659,30,9,1,2.99,1,RoleP
11,4.5,2576,44,6,1,4.99,1,RoleP
13,4.3,19373,43,3,0,0,1,FD
11,4.4,3358,17,9,1,14.99,1,RoleP
13,3.6,145646,42,7,0,0,1,FD
4,4.0,3,6.3,17,0,0,1,Biz
19,2.8,1911,20,9,0,0,1,MapsNav
18,3.8,28140,16,3,0,0,1,Lifestyle
24,4.1,5485,13,3,0,0,1,Photo
11,3.8,11250,6.3,9,1,9.99,2,RoleP
4,3.4,15,2.7,6,0,0,1,Biz
13,4.5,5093,56,18,0,0,1,FD
11,4.3,8450,1.1,9,1,13.99,1,RoleP
13,3.1,194,26,9,0,0,1,FD
11,4.6,13492,56,9,0,0,4,RoleP
26,3.3,272,785,9,0,0,1,Shopping
14,3.9,2362,25,9,0,0,1,Action
14,4.2,139432,4.7,7,0,0,1,Adventure
11,4.9,707,6.0,6,0,0,1,Entmt
18,3.9,1638,4.9,9,0,0,1,Lifestyle
13,3.4,6512,18,3,0,0,1,FD
13,4.2,68270,66,3,0,0,1,FD
13,3.8,21381,41,3,0,0,1,FD
14,4.6,58575,96,3,0,0,4,Action
28,4.4,32881,76,3,0,0,1,Sports
6,4.0,6,4.2,2,0,0,1,Comms
13,4.2,10225,36,3,0,0,1,FD
13,4.2,441,24,9,0,0,1,FD
13,4.5,455496,35,7,0,0,1,FD
25,4.6,84,23,2,1,4.29,3,Prdt
14,4.4,475369,13,16,0,0,1,Racing
14,4.6,358633,19,7,0,0,1,Racing
29,3.7,23347,7.6,13,0,0,1,Tools
11,4.1,1626,96,9,0,0,2,Simul
11,4.2,14432,35,18,0,0,1,Casual
14,4.5,14253,81,3,0,0,1,Racing
14,4.6,15829,95,3,0,0,1,Racing
29,4.5,101738,10,3,0,0,1,Tools
29,4.4,372553,21,7,0,0,1,Tools
31,3.3,6716,4.7,18,0,0,3,Vid
11,4.2,3345,27,3,0,0,1,Simul
11,4.2,200450,25,7,0,0,1,Casual
14,4.0,42182,3.4,3,0,0,1,Arcade
15,4.0,87,33,6,0,0,1,Health
14,4.0,2700,5.7,18,0,0,1,Board
11,3.5,2310,3.1,18,0,0,1,Puzzle
11,3.9,3847,4.3,3,0,0,1,Puzzle
14,3.9,85317,4.5,13,0,0,1,Board
11,4.1,265,46,6,1,2.99,1,Edu
11,4.4,54,33,17,1,2.99,1,Puzzle
11,4.2,1013,58,15,1,2.99,1,Edu
11,4.4,2311,9.3,9,1,1.99,1,Casual
11,4.3,2419,6.2,9,0,0,1,Puzzle
14,4.1,97209,6.7,3,0,0,1,Board
11,4.0,4518,41,3,0,0,1,Simul
14,4.3,146,6.0,6,0,0,3,Music
11,4.4,3397,9.5,15,1,3.99,1,Casual
11,4.5,3580,60,9,0,0,1,Casual
14,4.6,18,31,8,1,4.99,3,Adventure
11,3.7,11748,36,3,0,0,4,Casual
25,3.8,1205,4.3,9,0,0,1,Prdt
11,3.4,267,1.5,6,0,0,1,Entmt
14,4.3,183,68,6,0,0,1,Racing
15,3.8,76,1.2,2,1,4.99,1,Health
11,4.7,429,12,6,1,3.99,1,Books
29,4.4,138872,22,7,0,0,1,Tools
11,4.4,1091,45,15,1,2.99,1,Edu
11,4.1,11788,62,3,0,0,1,Edu
11,4.4,23022,80,3,0,0,1,RoleP
3,4.0,22,34,2,0,0,1,Books
11,3.9,1985,3.5,18,0,0,1,Puzzle
